Report Number,Supplemental Number,Accident Year,Accident Date/Time,Operator ID,Operator Name,Pipeline/Facility Name,Pipeline Location,Pipeline Type,Liquid Type,Liquid Subtype,Liquid Name,Accident City,Accident County,Accident State,Accident Latitude,Accident Longitude,Cause Category,Cause Subcategory,Unintentional Release (Barrels),Intentional Release (Barrels),Liquid Recovery (Barrels),Net Loss (Barrels),Liquid Ignition,Liquid Explosion,Pipeline Shutdown,Shutdown Date/Time,Restart Date/Time,Public Evacuations,Operator Employee Injuries,Operator Contractor Injuries,Emergency Responder Injuries,Other Injuries,Public Injuries,All Injuries,Operator Employee Fatalities,Operator Contractor Fatalities,Emergency Responder Fatalities,Other Fatalities,Public Fatalities,All Fatalities,Property Damage Costs,Lost Commodity Costs,Public/Private Property Damage Costs,Emergency Response Costs,Environmental Remediation Costs,Other Costs,All Costs,Pressure (psi),Temperature (°C),Flow Rate (barrels/day),Vibration Level (mm/s),Corrosion Level (mm/year),Last Maintenance Date,Авария
20150304,20811,2015,2015-07-07 09:00:00,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",GALENA PARK,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,GALENA PARK,HARRIS,TX,29.72979,-95.22212,ALL OTHER CAUSES,UNKNOWN,0.07,,0.07,0.0,NO,NO,YES,7/7/2015 9:00,,0.0,,,,,,,,,,,,,350000.0,7.0,0.0,0.0,0.0,0.0,350007,1081.0,61.0,113748.0,1.8,0.5,2024-11-05,1.0
20150274,20647,2015,2015-07-07 13:55:00,22442,WEST TEXAS GULF PIPELINE CO,RANGER STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,RANGER,EASTLAND,TX,32.49804,-98.63654,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.24,,0.0,0.24,NO,NO,NO,,,0.0,,,,,,,,,,,,,15000.0,250.0,0.0,1000.0,1000.0,0.0,17250,907.0,69.0,77958.0,2.0,0.7,2024-05-11,1.0
20150275,21832,2015,2015-07-09 09:00:00,18718,SUNOCO PIPELINE L.P.,"CORSICANA TO TYLER/DELEK 12""",ONSHORE,UNDERGROUND,CRUDE OIL,,,CORSICANA,NAVARRO,TX,32.08342,-96.4072,CORROSION,EXTERNAL,4.5,,0.0,4.5,NO,NO,YES,7/9/2015 10:45,7/12/2015 10:45,0.0,,,,,,,,,,,,,16451.0,225.0,0.0,20000.0,5000.0,0.0,41676,931.0,53.0,97619.0,1.0,1.5,2024-06-29,1.0
20160346,21792,2015,2015-07-09 09:30:00,32537,WYOMING PIPELINE COMPANY,WYOMING PIPELINE COMPANY,ONSHORE,ABOVEGROUND,CRUDE OIL,,,,NIOBRARA COUNTY,WY,43.4625,-104.226944,CORROSION,EXTERNAL,30.0,,25.0,5.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,5000.0,254.0,0.0,0.0,1000.0,0.0,6254,1023.0,53.0,60654.0,1.8,1.3,2023-11-27,1.0
20150277,21883,2015,2015-07-10 07:29:00,300,"PLAINS PIPELINE, L.P.",POCAHONTAS STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,POCAHONTAS,BOND,IL,38.832199,-89.597838,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,100.0,,56.0,44.0,NO,NO,YES,7/10/2015 7:47,7/18/2015 9:21,0.0,,,,,,,,,,,,,50.0,5000.0,130316.0,5745840.0,200000.0,200000.0,6281206,1040.0,74.0,41218.0,1.8,1.3,2023-05-17,1.0
20150279,21830,2015,2015-07-11 10:56:00,39043,"TALLGRASS PONY EXPRESS PIPELINE, LLC",CUSHING MEASUREMENT STATION,ONSHORE,TANK,CRUDE OIL,,,,PAYNE COUNTY,OK,36.011954,-96.74166,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,0.5,,0.5,0.0,NO,NO,YES,7/11/2015 11:20,7/11/2015 18:30,0.0,,,,,,,,,,,,,1000.0,25.0,0.0,1800.0,1000.0,0.0,3825,1012.0,65.0,109634.0,2.8,0.9,2025-01-26,1.0
20150276,20650,2015,2015-07-12 08:00:00,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",PASADENA,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,PASADENA,HARRIS,TX,40.52243,-74.25384,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,1.79,,1.79,0.0,NO,NO,YES,7/12/2015 8:01,7/12/2015 11:00,0.0,,,,,,,,,,,,,300.0,0.0,0.0,0.0,20000.0,0.0,20300,1034.0,40.0,98215.0,1.4,0.5,2022-11-22,1.0
20150281,20766,2015,2015-07-12 15:55:00,2190,CENTRAL FLORIDA PIPELINE CORP,CENTRAL FLORIDA PIPELINE/AUBURNDALE STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,AUBURNDALE,POLK,FL,28.0684416,-81.785888,NATURAL FORCE DAMAGE,LIGHTNING,0.96,,0.96,0.0,NO,NO,YES,7/12/2015 15:57,7/13/2015 9:57,0.0,,,,,,,,,,,,,300.0,65.0,0.0,37000.0,0.0,0.0,37365,915.0,50.0,71740.0,2.0,1.5,2023-12-29,1.0
20160132,21389,2015,2015-07-13 05:00:00,32537,WYOMING PIPELINE COMPANY,THUNDER CREEK STATION 4465 HIGHWAY 450 NEWCASTLEWY,ONSHORE,TANK,CRUDE OIL,,,,WESTON,WY,43.6666,-105.06791,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,2.0,,0.0,2.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,0.0,84.0,0.0,0.0,0.0,1600.0,1684,1037.0,49.0,73431.0,2.1,0.5,2024-03-04,1.0
20150282,21151,2015,2015-07-13 09:19:00,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",ALBION M/L CRUDE GATHERING,ONSHORE,UNDERGROUND,CRUDE OIL,,,,WABASH COUNTY,IL,38.28366,-87.94086,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,51.5,,40.0,11.5,NO,NO,YES,7/13/2015 10:58,10/28/2015 16:40,0.0,,,,,,,,,,,,,1072650.0,2331.0,0.0,518755.0,46355.0,0.0,1640091,936.0,56.0,56101.0,1.8,0.5,2022-08-13,1.0
20150287,21121,2015,2015-07-14 19:57:00,300,"PLAINS PIPELINE, L.P.",MERAUX,ONSHORE,ABOVEGROUND,CRUDE OIL,,,CHALMETTE,SAINT BERNARD,LA,29.94075,-89.9367,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,0.6,,0.6,0.0,NO,NO,YES,7/14/2015 19:10,7/15/2015 1:08,0.0,,,,,,,,,,,,,25000.0,0.0,0.0,0.0,5000.0,5000.0,35000,977.0,76.0,61509.0,1.4,0.6,2022-08-12,1.0
20150285,20662,2015,2015-07-15 08:09:00,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",ARTESIA STATION WEST (RECEIVING),ONSHORE,ABOVEGROUND,CRUDE OIL,,,,EDDY COUNTY,NM,32.71949,-104.181559,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,1.43,,0.0,1.43,NO,NO,YES,7/15/2015 8:09,7/15/2015 10:20,0.0,,,,,,,,,,,,,2500.0,83.0,0.0,2500.0,15000.0,0.0,20083,1080.0,50.0,87403.0,2.5,0.9,2022-06-01,1.0
20150280,20657,2015,2015-07-15 08:34:00,32080,"CCPS TRANSPORTATION, LLC",KEY STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,SALISBURY,CHARITON,MO,39.411914,-92.842889,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,1.0,,1.0,0.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,100.0,20.0,0.0,20000.0,30000.0,0.0,50120,849.0,44.0,97287.0,1.3,1.5,2024-04-08,1.0
20150278,21062,2015,2015-07-15 14:00:00,30829,ENTERPRISE CRUDE PIPELINE LLC,C92,ONSHORE,UNDERGROUND,CRUDE OIL,,,ODESSA,ECTOR,TX,31.76285,-102.34579,CORROSION,INTERNAL,10.0,,10.0,0.0,NO,NO,YES,7/15/2015 14:00,7/15/2015 20:00,0.0,,,,,,,,,,,,,19281.0,500.0,0.0,0.0,0.0,0.0,19781,887.0,79.0,107384.0,2.2,0.5,2022-08-27,1.0
20150288,20665,2015,2015-07-16 02:20:00,31720,"EXPRESS HOLDINGS (USA), LLC",CASPER TERMINAL,ONSHORE,UNDERGROUND,CRUDE OIL,,,CASPER,NATRONA,WY,42.864441,-106.408738,CORROSION,INTERNAL,162.0,,162.0,0.0,NO,NO,YES,7/16/2015 0:58,7/16/2015 9:34,0.0,,,,,,,,,,,,,35000.0,850.0,0.0,65000.0,0.0,1500.0,102350,1067.0,50.0,98942.0,1.9,1.2,2022-08-17,1.0
20150284,20661,2015,2015-07-16 11:00:00,18718,SUNOCO PIPELINE L.P.,MAYSVILLE STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,MAYSVILLE,GARVIN,OK,34.81979,-97.44566,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,1.0,,1.0,0.0,NO,NO,YES,7/16/2015 11:00,7/16/2015 18:00,0.0,,,,,,,,,,,,,750.0,50.0,0.0,2000.0,0.0,0.0,2800,1074.0,57.0,102948.0,2.2,0.8,2023-03-16,1.0
20150283,20660,2015,2015-07-20 00:30:00,31618,ENTERPRISE PRODUCTS OPERATING LLC,VALERO NORTH FORTY,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,PROPANE/PROPYLENE MIX,NORCO,ST. CHARLES,LA,29.9944083,-90.386475,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0.6,0.0,0.0,0.6,NO,NO,YES,7/20/2015 0:30,7/20/2015 9:00,0.0,,,,,,,,,,,,,100.0,20.0,0.0,0.0,0.0,0.0,120,1054.0,47.0,119397.0,1.1,1.3,2022-09-03,1.0
20150290,20713,2015,2015-07-20 07:30:00,39440,DOUBLE H," DOUBLE HH, GURENSEY TERMINAL",ONSHORE,ABOVEGROUND,CRUDE OIL,,,GURENSEY,PLATTE,WY,42.133334,-104.425221,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,145.0,,139.42,5.58,NO,NO,YES,7/20/2015 7:30,7/22/2015 20:15,0.0,,,,,,,,,,,,,10000.0,6123.0,0.0,198724.0,81875.0,0.0,296722,1016.0,55.0,109310.0,2.4,1.3,2024-01-11,1.0
20150296,21512,2015,2015-07-20 07:45:00,31888,CENTURION PIPELINE L.P.,CENTURION PIPELINE,ONSHORE,UNDERGROUND,CRUDE OIL,,,,KIOWA,OK,34.89285,-99.03776,CORROSION,INTERNAL,400.0,,300.0,100.0,NO,NO,YES,7/20/2015 3:20,7/21/2015 9:05,0.0,,,,,,,,,,,,,55000.0,7250.0,0.0,20000.0,100000.0,0.0,182250,1004.0,46.0,109963.0,1.7,0.4,2024-12-25,1.0
20150291,20674,2015,2015-07-20 12:50:00,31448,ENBRIDGE PIPELINES (TOLEDO) INC,OREGON METERING FACILITY,ONSHORE,ABOVEGROUND,CRUDE OIL,,,OREGON,LUCAS,OH,41.67284,-83.45352,CORROSION,INTERNAL,6.02,,6.02,0.0,NO,NO,YES,7/20/2015 12:50,7/20/2015 17:25,0.0,,,,,,,,,,,,,300.0,242.0,0.0,60642.0,25780.0,0.0,86964,1026.0,42.0,82853.0,1.5,0.6,2023-04-18,1.0
20150294,20677,2015,2015-07-20 20:58:00,32099,ENERGY TRANSFER COMPANY,EAST COYANOSA MEASUREMENT STATION,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,COYANOSA,PECOS,TX,31.1931,-102.9898,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,27.0,0.0,0.0,27.0,NO,NO,YES,7/20/2015 20:58,7/20/2015 23:52,0.0,,,,,,,,,,,,,100.0,200.0,0.0,300.0,0.0,0.0,600,1056.0,56.0,108879.0,2.3,1.4,2022-11-15,1.0
20150295,20978,2015,2015-07-22 11:00:00,20202,ULTRAMAR INC,C-959 CSFM #495,ONSHORE,UNDERGROUND,CRUDE OIL,,,WILMINGTON,LOS ANGELES,CA,33.804707,-118.222597,CORROSION,INTERNAL,264.0,,56.0,208.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,0.0,27720.0,0.0,0.0,267152.0,0.0,294872,858.0,48.0,58830.0,2.8,0.6,2022-11-03,1.0
20150297,20681,2015,2015-07-22 13:25:00,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",LINE 6,ONSHORE,UNDERGROUND,CRUDE OIL,,,SUPERIOR,DOUGLAS,WI,46.689722,-92.060556,NATURAL FORCE DAMAGE,TEMPERATURE,13.9,,13.9,0.0,NO,NO,YES,7/22/2015 13:30,7/23/2015 4:55,0.0,,,,,,,,,,,,,207262.0,650.0,0.0,26178.0,47750.0,0.0,281840,982.0,71.0,61395.0,1.5,0.9,2022-04-29,1.0
20150293,20676,2015,2015-07-22 18:57:00,32109,"ONEOK NGL PIPELINE, LLC","EASTLAND TO WEATHERFORD 14""",ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,,PALO PINTO,TX,32.603333,-98.114722,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,5.0,5.0,0.0,5.0,NO,NO,YES,7/22/2015 19:10,7/25/2015 3:20,0.0,,,,,,,,,,,,,144000.0,135.0,0.0,2500.0,3340.0,0.0,149975,912.0,73.0,75447.0,2.6,0.9,2024-09-02,1.0
20150286,20902,2015,2015-07-24 14:15:00,2552,COLONIAL PIPELINE CO,HOUSTON STATION,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,PASADENA,HARRIS,TX,29.71897,-95.1793,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,1.9,,1.9,0.0,NO,NO,YES,7/24/2015 14:18,7/24/2015 15:20,0.0,,,,,,,,,,,,,0.0,240.0,0.0,4760.0,0.0,0.0,5000,1095.0,53.0,90278.0,1.1,0.8,2022-06-29,1.0
20150303,20690,2015,2015-07-26 09:00:00,18718,SUNOCO PIPELINE L.P.,HEBERT STATION,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,BEAUMONT,JEFFERSON,TX,29.9774,-94.05766,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,1.0,,1.0,0.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,1000.0,4000.0,0.0,5000,1008.0,76.0,83923.0,2.9,1.0,2024-06-17,1.0
20150292,21072,2015,2015-07-27 06:00:00,1845,"BUCKEYE PARTNERS, LP",BOOTH STATION,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,BOOTHWYN,DELAWARE,PA,39.846349,-75.459406,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0.23,,0.23,0.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,1000.0,0.0,0.0,100.0,0.0,0.0,1100,904.0,75.0,111028.0,1.4,0.9,2022-05-14,1.0
20150305,20694,2015,2015-07-27 07:45:00,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",LINE 2,ONSHORE,UNDERGROUND,CRUDE OIL,,,WARBA,ITASCA,MN,47.1375,-93.30972,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.01,,0.01,0.0,NO,NO,YES,7/27/2015 7:50,7/30/2015 0:30,0.0,,,,,,,,,,,,,92682.0,0.0,0.0,972.0,0.0,0.0,93654,1072.0,48.0,66924.0,2.2,0.3,2024-11-13,1.0
20150299,21299,2015,2015-07-27 20:00:00,31684,PHILLIPS 66 PIPELINE LLC,HARDTNER STATION,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,,BARBER,KS,37.057847,-98.965883,INCORRECT OPERATION,INCORRECT INSTALLATION,1.6,24.0,0.0,1.6,NO,NO,NO,,,0.0,,,,,,,,,,,,,1800.0,50.0,0.0,1500.0,0.0,0.0,3350,1064.0,69.0,44096.0,2.9,0.7,2023-11-17,1.0
20150307,21175,2015,2015-07-28 11:45:00,1845,"BUCKEYE PARTNERS, LP",VALVE 34,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,MUNCIE,DELAWARE,IN,40.279346,-85.363609,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.48,,0.48,0.0,NO,NO,YES,7/28/2015 12:01,7/28/2015 14:39,0.0,,,,,,,,,,,,,1000.0,50.0,0.0,8400.0,635.0,0.0,10085,963.0,40.0,45965.0,2.6,1.5,2022-10-08,1.0
20150306,21002,2015,2015-07-28 13:00:00,31555,KINDER MORGAN CO2 CO. LP,BLANCO STATION,ONSHORE,UNDERGROUND,CO2 (CARBON DIOXIDE),,,BLOOMFIELD,SAN JUAN,NM,36.49701,-107.74874,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",17.3,3.3,0.0,17.3,NO,NO,NO,,,0.0,,,,,,,,,,,,,16000.0,52.0,0.0,3000.0,0.0,0.0,19052,913.0,53.0,72963.0,1.9,0.7,2023-11-07,1.0
20150310,21203,2015,2015-07-28 14:36:00,31583,TESORO LOGISTICS OPERATIONS LLC - MOUNTAIN REGION,SALT LAKE CITY ,ONSHORE,ABOVEGROUND,CRUDE OIL,,,SALT LAKE CITY,SALT LAKE,UT,40.804771,-111.927762,CORROSION,INTERNAL,3.0,,3.0,0.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,16000.0,150.0,0.0,1500.0,800.0,0.0,18450,934.0,52.0,41080.0,1.2,1.3,2022-04-29,1.0
20150308,20700,2015,2015-07-28 16:55:00,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",GRIFFITH TERMINAL ,ONSHORE,ABOVEGROUND,CRUDE OIL,,,GRIFFITH,LAKE,IN,41.51769,-87.44697,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,0.95,,0.95,0.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,250.0,45.0,0.0,9903.0,573.0,0.0,10771,871.0,71.0,40639.0,2.9,1.1,2023-08-06,1.0
20150289,20828,2015,2015-07-30 16:17:00,2552,COLONIAL PIPELINE CO,CPC / HEBERT STATION ,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,BEAUMONT,JEFFERSON,TX,29.974782,-94.056025,NATURAL FORCE DAMAGE,OTHER NATURAL FORCE DAMAGE,1.3,,0.3,1.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,24850.0,150.0,0.0,5000.0,0.0,0.0,30000,1003.0,64.0,56473.0,1.7,0.7,2022-09-17,1.0
20150309,20702,2015,2015-07-31 00:50:00,1845,"BUCKEYE PARTNERS, LP",LINDEN STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,LINDEN,UNION,NJ,36.56083,-14.35583,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,4.76,,4.76,0.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,50000.0,0.0,0.0,10000.0,5000.0,0.0,65000,895.0,68.0,76820.0,2.4,0.5,2024-10-25,1.0
20150298,20684,2015,2015-07-31 12:30:00,30829,ENTERPRISE CRUDE PIPELINE LLC,C13,ONSHORE,ABOVEGROUND,CRUDE OIL,,,ANDREWS,ANDREWS,TX,32.3006,-102.54292,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,1.5,,1.5,0.0,NO,NO,YES,7/31/2015 12:30,7/31/2015 13:00,0.0,,,,,,,,,,,,,2550.0,50.0,0.0,0.0,0.0,0.0,2600,956.0,57.0,82425.0,2.1,1.2,2024-07-01,1.0
20150300,21115,2015,2015-08-01 11:00:00,31618,ENTERPRISE PRODUCTS OPERATING LLC,MANY PUMP STATION,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",OTHER,NATURAL GASOLINE,MANY,SABINE,LA,31.504092,-93.416858,INCORRECT OPERATION,INCORRECT INSTALLATION,4.0,,4.0,0.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,25300.0,180.0,0.0,0.0,26000.0,0.0,51480,1039.0,41.0,94327.0,1.5,1.2,2022-09-26,1.0
20150312,20705,2015,2015-08-01 14:02:00,26086,SEADRIFT PIPELINE CORP,GCPL_LAVACA 2000 EXTENSION_10IN,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,PROPANE,MONT BELVIEU,CHAMBERS,TX,29.8441496,-94.9113855,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,1.6,0.0,0.0,1.6,NO,NO,NO,,,0.0,,,,,,,,,,,,,500.0,25.0,0.0,200.0,0.0,0.0,725,804.0,61.0,113588.0,1.1,0.5,2023-05-08,1.0
20150313,21603,2015,2015-08-02 07:55:00,31888,CENTURION PIPELINE L.P.,TANK #6830,ONSHORE,TANK,CRUDE OIL,,,,YOAKUM,TX,32.989666,-102.7692504,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,321.0,,165.0,156.0,NO,NO,YES,8/2/2015 8:15,8/4/2015 13:30,0.0,,,,,,,,,,,,,26589.0,2650.0,0.0,3218.0,30000.0,0.0,62457,885.0,71.0,74866.0,2.6,0.8,2024-03-26,1.0
20150314,21315,2015,2015-08-04 05:10:00,2552,COLONIAL PIPELINE CO,CPC / KROTZ SPRINGS STATION,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,KROTZ SPRINGS,ST LANDRY,LA,30.528648,-91.746802,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",3.3,,3.3,0.0,NO,NO,YES,8/4/2015 9:13,8/4/2015 15:15,0.0,,,,,,,,,,,,,1500.0,225.0,0.0,8550.0,2500.0,0.0,12775,905.0,51.0,82816.0,2.6,0.4,2024-11-04,1.0
20150311,21599,2015,2015-08-04 07:45:00,39023,DOUBLE EAGLE PIPELINE LLC,GARDENDALE ,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",OTHER,CONDENSATE,COTULLA ,LA SALLE,TX,28.510104,-99.223506,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,138.3,,110.0,28.3,NO,NO,YES,8/4/2015 6:06,8/6/2015 15:56,0.0,,,,,,,,,,,,,16000.0,6326.0,0.0,120000.0,337940.0,0.0,480266,982.0,67.0,110726.0,2.8,0.9,2023-03-07,1.0
20150301,20692,2015,2015-08-05 08:30:00,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",PASADENA,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,PASADENA,HARRIS,TX,40.52243,-74.25384,CORROSION,EXTERNAL,8.98,,8.98,0.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,1000.0,7000.0,0.0,0.0,0.0,0.0,8000,939.0,46.0,40045.0,2.7,0.9,2022-04-17,1.0
20150318,20721,2015,2015-08-06 00:25:00,1845,"BUCKEYE PARTNERS, LP",BTX PROCESSING,ONSHORE,ABOVEGROUND,CRUDE OIL,,,CORPUS CHRISTI,NUECES,TX,27.8144306,-97.5037194,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.71,,0.24,0.47,NO,NO,NO,,,0.0,,,,,,,,,,,,,0.0,50.0,0.0,5000.0,0.0,0.0,5050,929.0,47.0,49854.0,1.7,0.5,2024-04-04,1.0
20160099,21288,2015,2015-08-06 11:00:00,32537,WYOMING PIPELINE COMPANY,WYOMING PIPELINE COMPANY,ONSHORE,UNDERGROUND,CRUDE OIL,,,,WESTON,WY,43.9567944,-104.6031611,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,35.0,,33.0,2.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,2000.0,1155.0,3000.0,5000.0,310000.0,0.0,321155,1061.0,65.0,79293.0,2.5,1.1,2022-05-06,1.0
20150316,20833,2015,2015-08-06 14:09:00,30826,WILLIAMS FIELD SERVICES,OVERLAND PASS PIPELINE,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,GILL,WELD,CO,40.45772,-104.44393,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,1300.0,0.0,0.0,1300.0,YES,NO,YES,8/6/2015 15:40,8/9/2015 21:40,0.0,,,,,,,,,,,,,200000.0,100000.0,300000.0,20000.0,5000.0,0.0,625000,836.0,47.0,43404.0,1.6,1.2,2023-04-07,1.0
20150317,20869,2015,2015-08-09 08:14:00,30826,WILLIAMS FIELD SERVICES,OVERLAND PASS PIPELINE,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,OGALLAH,TREGO,KS,38.938778,-99.761363,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,93.85,0.0,0.0,93.85,NO,NO,YES,8/9/2015 8:14,8/9/2015 15:05,0.0,,,,,,,,,,,,,750.0,5000.0,0.0,250.0,0.0,0.0,6000,817.0,58.0,69605.0,1.4,1.0,2023-07-18,1.0
20150320,20906,2015,2015-08-10 12:00:00,300,"PLAINS PIPELINE, L.P.",MCCAMEY STATION,ONSHORE,UNDERGROUND,CRUDE OIL,,,MCCAMEY,UPTON,TX,31.136905,-102.19236,CORROSION,INTERNAL,15.0,,15.0,0.0,NO,NO,NO,,,0.0,,,,,,,,,,,,,29000.0,750.0,0.0,5300.0,0.0,0.0,35050,1014.0,64.0,79643.0,1.7,1.2,2024-03-09,1.0
